case_id,category,expected,detected,status,error_types,evidence_path,notes
"geometry_diagrams-002","GEOMETRY_DIAGRAMS","line AB","HORIZONTAL_LINE","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-002.png","HORIZONTAL_LINE:0.900"
"geometry_diagrams-003","GEOMETRY_DIAGRAMS","ray AB","HORIZONTAL_LINE","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-003.png","HORIZONTAL_LINE:0.900"
"geometry_diagrams-004","GEOMETRY_DIAGRAMS","segment AB","HORIZONTAL_LINE","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-004.png","HORIZONTAL_LINE:0.900"
"geometry_diagrams-006","GEOMETRY_DIAGRAMS","perpendicular lines","COORDINATE_AXES","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-006.png","COORDINATE_AXES:0.880, HORIZONTAL_LINE:0.700, DIAGONAL_LINE:0.700"
"geometry_diagrams-008","GEOMETRY_DIAGRAMS","right angle","SQUARE","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-008.png","SQUARE:0.895"
"geometry_diagrams-009","GEOMETRY_DIAGRAMS","triangle ABC","EQUILATERAL_TRIANGLE","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-009.png","EQUILATERAL_TRIANGLE:0.903"
"geometry_diagrams-010","GEOMETRY_DIAGRAMS","right triangle","ARC","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-010.png","ARC:0.780"
"geometry_diagrams-011","GEOMETRY_DIAGRAMS","isosceles triangle","EQUILATERAL_TRIANGLE","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-011.png","EQUILATERAL_TRIANGLE:0.903"
"geometry_diagrams-028","GEOMETRY_DIAGRAMS","coordinate triangle","CURVE","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-028.png","CURVE:0.780"
"probability_statistics-001","PROBABILITY_STATISTICS","mean=sum(x)/n","meon=sum(x)in","WRONG_LAYOUT","LETTER_CONFUSION|FRACTION_MISREAD","failures/probability_statistics-001.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-002","PROBABILITY_STATISTICS","median=middle(x)","peanage","WRONG_STRUCTURE","LETTER_CONFUSION|STROKE_ORDER_SENSITIVE|LOW_CONFIDENCE","failures/probability_statistics-002.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-004","PROBABILITY_STATISTICS","range=max-min","r \sin ge=m \alpha x-m \sin","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-004.png",""
"probability_statistics-005","PROBABILITY_STATISTICS","variance=sum((x-mean)^2)/n","crience=sum(x-meanin","WRONG_LAYOUT","DIGIT_CONFUSION|LETTER_CONFUSION|SUPERSCRIPT_MISSED|FRACTION_MISREAD|LOW_CONFIDENCE","failures/probability_statistics-005.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-006","PROBABILITY_STATISTICS","sigma=sqrt(variance)","\sin \theta= \sin \theta+ \tan \theta","WRONG_LAYOUT","LETTER_CONFUSION|ROOT_SCOPE_ERROR","failures/probability_statistics-006.png",""
"probability_statistics-007","PROBABILITY_STATISTICS","P(A)","()","WRONG_STRUCTURE","LETTER_CONFUSION","failures/probability_statistics-007.png",""
"probability_statistics-008","PROBABILITY_STATISTICS","P(A union B)","(u) \times","WRONG_STRUCTURE","LETTER_CONFUSION","failures/probability_statistics-008.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-009","PROBABILITY_STATISTICS","P(A intersect B)","(intersect)","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-009.png",""
"probability_statistics-010","PROBABILITY_STATISTICS","P(A","(","WRONG_STRUCTURE","LETTER_CONFUSION|STROKE_ORDER_SENSITIVE","failures/probability_statistics-010.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-011","PROBABILITY_STATISTICS","P(A^c)","","TIMEOUT","TIMEOUT","failures/probability_statistics-011.png",""
"probability_statistics-012","PROBABILITY_STATISTICS","C(n,r)","c(n,r)","WRONG_STRUCTURE","","failures/probability_statistics-012.png",""
"probability_statistics-013","PROBABILITY_STATISTICS","P(n,r)","(n,r)","WRONG_STRUCTURE","LETTER_CONFUSION|CROWDING_SENSITIVE","failures/probability_statistics-013.png",""
"probability_statistics-014","PROBABILITY_STATISTICS","(n choose r)","in chooser)","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-014.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-015","PROBABILITY_STATISTICS","mu","","TIMEOUT","TIMEOUT","failures/probability_statistics-015.png",""
"probability_statistics-016","PROBABILITY_STATISTICS","sigma^2","\sin \theta^{2}","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-016.png",""
"probability_statistics-017","PROBABILITY_STATISTICS","X~N(mu,sigma^2)","2(n_u,Sign^o)","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-017.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-018","PROBABILITY_STATISTICS","P(X<=5)","(<=5)","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-018.png",""
"probability_statistics-019","PROBABILITY_STATISTICS","E(X)=sum xP(x)","()=SUM XCX)","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-019.png",""
"probability_statistics-020","PROBABILITY_STATISTICS","Var(X)=E(X^2)-E(X)^2","a_{r}()=(^{2})-()^{2}","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-020.png",""
"probability_statistics-021","PROBABILITY_STATISTICS","P(A union B)=P(A)+P(B)-P(A intersect B)","(union=)+)-(intersect)","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-021.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-022","PROBABILITY_STATISTICS","P(A","","TIMEOUT","TIMEOUT","failures/probability_statistics-022.png",""
"probability_statistics-023","PROBABILITY_STATISTICS","P(A intersect B)=P(A)P(B)","","TIMEOUT","TIMEOUT","failures/probability_statistics-023.png",""
"probability_statistics-025","PROBABILITY_STATISTICS","C(n,r)=n!/(r!(n-r)!)","c(n,n)=n!/(n!(n-n)!)","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-025.png",""
"probability_statistics-026","PROBABILITY_STATISTICS","z=(x-mu)/sigma","z=(x-mu)/signa","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-026.png",""
"probability_statistics-027","PROBABILITY_STATISTICS","xbar=sum_i x_i/n","XDor=sumixin","WRONG_LAYOUT","LETTER_CONFUSION|SUBSCRIPT_MISSED|FRACTION_MISREAD|LOW_CONFIDENCE","failures/probability_statistics-027.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-028","PROBABILITY_STATISTICS","s^2=sum(x_i-xbar)^2/(n-1)","S^2=S\cup M(X \cap-X \cap \cap \cap)^{2}/(n-1)","WRONG_LAYOUT","LETTER_CONFUSION|SUBSCRIPT_MISSED|FRACTION_MISREAD","failures/probability_statistics-028.png",""
"probability_statistics-029","PROBABILITY_STATISTICS","r=cov(X,Y)/(sigma_X sigma_Y)","r=col,),(Sigma signa","WRONG_STRUCTURE","LETTER_CONFUSION|SUBSCRIPT_MISSED|FRACTION_MISREAD|LOW_CONFIDENCE","failures/probability_statistics-029.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-030","PROBABILITY_STATISTICS","yhat=a+bx","y=a","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-030.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-031","PROBABILITY_STATISTICS","table:[[x,f],[1,3],[2,5]]","","TIMEOUT","TIMEOUT","failures/probability_statistics-031.png",""
"probability_statistics-032","PROBABILITY_STATISTICS","bargraph:A=3,B=5,C=2","dergropn:=3,=5,6=2","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-032.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-033","PROBABILITY_STATISTICS","histogram:0-10:4,10-20:7","n:5+0.9+0.0:0.0:4","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|OVERWRITING_ERROR","failures/probability_statistics-033.png",""
"probability_statistics-034","PROBABILITY_STATISTICS","pie:A=40%,B=35%,C=25%","p_{i}e_{i}=40,=35,c=25","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-034.png",""
"probability_statistics-035","PROBABILITY_STATISTICS","boxplot:min,Q1,median,Q3,max","","TIMEOUT","TIMEOUT","failures/probability_statistics-035.png",""
"probability_statistics-036","PROBABILITY_STATISTICS","N(0,1)","(0,1)","WRONG_STRUCTURE","LETTER_CONFUSION","failures/probability_statistics-036.png",""
"probability_statistics-037","PROBABILITY_STATISTICS","P(0<X<1)","(0<<1)","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-037.png",""
"probability_statistics-038","PROBABILITY_STATISTICS","P(A","(","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-038.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-039","PROBABILITY_STATISTICS","P(A union B)","(union)","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-039.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-040","PROBABILITY_STATISTICS","sigma 6 mu u","b","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-040.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-001","SETS_LOGIC","A={1,2,3}","= \left \{ 1,2,3 \right \}","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-001.png",""
"sets_logic-002","SETS_LOGIC","x in A","","TIMEOUT","TIMEOUT","failures/sets_logic-002.png",""
"sets_logic-003","SETS_LOGIC","x notin A","x_{n0}+in","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-003.png",""
"sets_logic-004","SETS_LOGIC","A subseteq B","\sin \theta+ \theta","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-004.png",""
"sets_logic-005","SETS_LOGIC","A subset B","subset","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-005.png",""
"sets_logic-006","SETS_LOGIC","A union B","union","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-006.png",""
"sets_logic-007","SETS_LOGIC","A intersect B","intect","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-007.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-008","SETS_LOGIC","A-B","-","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-008.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-009","SETS_LOGIC","A^c","\sum_{i=1}^{m}","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-009.png",""
"sets_logic-010","SETS_LOGIC","emptyset","emp+yse+","WRONG_STRUCTURE","LETTER_CONFUSION|STROKE_ORDER_SENSITIVE","failures/sets_logic-010.png",""
"sets_logic-011","SETS_LOGIC","forall x","dot\times","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-011.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-012","SETS_LOGIC","exists x","exit is+sxx","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-012.png",""
"sets_logic-013","SETS_LOGIC","p -> q","p->","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-013.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-014","SETS_LOGIC","p <-> q","P<->","PARTIAL","LETTER_CONFUSION","failures/sets_logic-014.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-015","SETS_LOGIC","p and q","","TIMEOUT","TIMEOUT","failures/sets_logic-015.png",""
"sets_logic-016","SETS_LOGIC","p or q","\[___\]beginfrac{O} \geq 0.0pt","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-016.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-017","SETS_LOGIC","not p","not p","WRONG_STRUCTURE","","failures/sets_logic-017.png","Image pass unavailable; result uses digital ink and parser evidence."
"sets_logic-018","SETS_LOGIC","A subseteq U","S\cup S\cup S","WRONG_STRUCTURE","LETTER_CONFUSION|STROKE_ORDER_SENSITIVE","failures/sets_logic-018.png",""
"sets_logic-019","SETS_LOGIC","f:A->B","f:->","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-019.png",""
"sets_logic-020","SETS_LOGIC","R subseteq A cross B","subsete cross","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-020.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-021","SETS_LOGIC","{x in R:x>0}","X in:X>0","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-021.png",""
"sets_logic-022","SETS_LOGIC","A symmetric_difference B","","TIMEOUT","TIMEOUT","failures/sets_logic-022.png",""
"sets_logic-023","SETS_LOGIC","card(A)=n","\cos \alpha()=n","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-023.png",""
"sets_logic-024","SETS_LOGIC","P(A)","()","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-024.png","Image pass unavailable; result uses digital ink and parser evidence."
"sets_logic-025","SETS_LOGIC","A intersect emptyset=emptyset","","TIMEOUT","TIMEOUT","failures/sets_logic-025.png",""
"sets_logic-026","SETS_LOGIC","A union emptyset=A","","TIMEOUT","TIMEOUT","failures/sets_logic-026.png",""
"sets_logic-027","SETS_LOGIC","A intersect U=A","intersect=","PARTIAL","LETTER_CONFUSION","failures/sets_logic-027.png",""
"sets_logic-028","SETS_LOGIC","A union U=U","union=","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-028.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-029","SETS_LOGIC","(A union B)^c=A^c intersect B^c","(u \cap(0 \cap)^c=c) \cap( \theta \cap( \phi \theta \cap(c+c)))","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-029.png",""
"sets_logic-030","SETS_LOGIC","(A intersect B)^c=A^c union B^c","","TIMEOUT","TIMEOUT","failures/sets_logic-030.png",""
"sets_logic-031","SETS_LOGIC","venn:A","enn:","WRONG_STRUCTURE","LETTER_CONFUSION|CROWDING_SENSITIVE","failures/sets_logic-031.png",""
"sets_logic-032","SETS_LOGIC","venn:A,B disjoint","","TIMEOUT","TIMEOUT","failures/sets_logic-032.png",""
"sets_logic-033","SETS_LOGIC","venn:A intersect B","enni intersect","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-033.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-034","SETS_LOGIC","venn:A union B","","TIMEOUT","TIMEOUT","failures/sets_logic-034.png",""
"sets_logic-035","SETS_LOGIC","venn:A subset B","","TIMEOUT","TIMEOUT","failures/sets_logic-035.png",""
"sets_logic-036","SETS_LOGIC","venn:A,B,C","eMM;,,c","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/sets_logic-036.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-037","SETS_LOGIC","venn:(A union B)^c","ennicunions^c","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-037.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-038","SETS_LOGIC","venn:A-B","enn:-","WRONG_STRUCTURE","LETTER_CONFUSION","failures/sets_logic-038.png",""
"sets_logic-039","SETS_LOGIC","venn:A intersect B intersect C","enni intersect intersect c","PARTIAL","LETTER_CONFUSION","failures/sets_logic-039.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"sets_logic-040","SETS_LOGIC","truth:[[p,q,p->q],[T,T,T],[T,F,F]]","+ru+h \cdot[[ \beta,, \beta->],[ \cdot,, ],[ \cdot,, ]]","WRONG_SYMBOL","LETTER_CONFUSION","failures/sets_logic-040.png",""
